"tp","fp","fn","tn","precision","sensitivity","specificity","f1","shd","response_precision","response_recall","response_true_edges","network","n","rep"
14,11,10,85,0.56,0.583333333333333,0.885416666666667,0.571428571428571,31,0.25,0.2,5,"A_baseline_only",40,190
18,13,13,127,0.580645161290323,0.580645161290323,0.907142857142857,0.580645161290323,37,1,0.571428571428571,7,"B_with_time",40,190
16,13,8,83,0.551724137931034,0.666666666666667,0.864583333333333,0.60377358490566,31,0.8,0.8,5,"A_baseline_only",50,190
24,9,7,131,0.727272727272727,0.774193548387097,0.935714285714286,0.75,29,1,0.571428571428571,7,"B_with_time",50,190
15,11,9,85,0.576923076923077,0.625,0.885416666666667,0.6,27,0.666666666666667,0.8,5,"A_baseline_only",60,190
22,10,9,130,0.6875,0.709677419354839,0.928571428571429,0.698412698412698,30,0.833333333333333,0.714285714285714,7,"B_with_time",60,190
16,10,8,86,0.615384615384615,0.666666666666667,0.895833333333333,0.64,27,0.5,0.2,5,"A_baseline_only",75,190
23,7,8,133,0.766666666666667,0.741935483870968,0.95,0.754098360655738,27,1,1,7,"B_with_time",75,190
21,6,3,90,0.777777777777778,0.875,0.9375,0.823529411764706,22,1,0.6,5,"A_baseline_only",100,190
23,9,8,131,0.71875,0.741935483870968,0.935714285714286,0.73015873015873,31,0.857142857142857,0.857142857142857,7,"B_with_time",100,190
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,14,0.833333333333333,1,5,"A_baseline_only",150,190
25,15,6,125,0.625,0.806451612903226,0.892857142857143,0.704225352112676,33,0.777777777777778,1,7,"B_with_time",150,190
22,5,2,91,0.814814814814815,0.916666666666667,0.947916666666667,0.862745098039216,19,0.833333333333333,1,5,"A_baseline_only",200,190
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,16,0.875,1,7,"B_with_time",200,190
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,19,0.8,0.8,5,"A_baseline_only",300,190
28,11,3,129,0.717948717948718,0.903225806451613,0.921428571428571,0.8,25,1,1,7,"B_with_time",300,190
22,5,2,91,0.814814814814815,0.916666666666667,0.947916666666667,0.862745098039216,16,1,0.8,5,"A_baseline_only",500,190
29,16,2,124,0.644444444444444,0.935483870967742,0.885714285714286,0.763157894736842,27,0.777777777777778,1,7,"B_with_time",500,190
14,6,10,90,0.7,0.583333333333333,0.9375,0.636363636363636,27,1,0.4,5,"A_baseline_only",20,191
16,27,15,113,0.372093023255814,0.516129032258065,0.807142857142857,0.432432432432432,52,1,0.571428571428571,7,"B_with_time",20,191
13,14,11,82,0.481481481481481,0.541666666666667,0.854166666666667,0.509803921568627,32,1,0.2,5,"A_baseline_only",30,191
18,19,13,121,0.486486486486487,0.580645161290323,0.864285714285714,0.529411764705882,40,0.666666666666667,0.571428571428571,7,"B_with_time",30,191
18,14,6,82,0.5625,0.75,0.854166666666667,0.642857142857143,27,1,0.8,5,"A_baseline_only",40,191
19,12,12,128,0.612903225806452,0.612903225806452,0.914285714285714,0.612903225806452,36,0.833333333333333,0.714285714285714,7,"B_with_time",40,191
16,7,8,89,0.695652173913043,0.666666666666667,0.927083333333333,0.680851063829787,26,1,1,5,"A_baseline_only",50,191
21,9,10,131,0.7,0.67741935483871,0.935714285714286,0.688524590163934,34,0.857142857142857,0.857142857142857,7,"B_with_time",50,191
18,5,6,91,0.782608695652174,0.75,0.947916666666667,0.765957446808511,22,0.75,0.6,5,"A_baseline_only",60,191
24,14,7,126,0.631578947368421,0.774193548387097,0.9,0.695652173913043,33,0.857142857142857,0.857142857142857,7,"B_with_time",60,191
20,5,4,91,0.8,0.833333333333333,0.947916666666667,0.816326530612245,20,1,1,5,"A_baseline_only",75,191
24,8,7,132,0.75,0.774193548387097,0.942857142857143,0.761904761904762,27,1,0.571428571428571,7,"B_with_time",75,191
21,2,3,94,0.91304347826087,0.875,0.979166666666667,0.893617021276596,18,1,0.8,5,"A_baseline_only",100,191
28,12,3,128,0.7,0.903225806451613,0.914285714285714,0.788732394366197,27,0.875,1,7,"B_with_time",100,191
21,6,3,90,0.777777777777778,0.875,0.9375,0.823529411764706,20,0.833333333333333,1,5,"A_baseline_only",150,191
29,9,2,131,0.763157894736842,0.935483870967742,0.935714285714286,0.840579710144928,23,0.875,1,7,"B_with_time",150,191
20,4,4,92,0.833333333333333,0.833333333333333,0.958333333333333,0.833333333333333,16,0.666666666666667,0.4,5,"A_baseline_only",200,191
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,22,1,1,7,"B_with_time",200,191
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,8,1,1,5,"A_baseline_only",300,191
30,9,1,131,0.769230769230769,0.967741935483871,0.935714285714286,0.857142857142857,28,0.875,1,7,"B_with_time",300,191
22,7,2,89,0.758620689655172,0.916666666666667,0.927083333333333,0.830188679245283,21,1,1,5,"A_baseline_only",500,191
29,12,2,128,0.707317073170732,0.935483870967742,0.914285714285714,0.805555555555556,29,0.875,1,7,"B_with_time",500,191
13,17,11,79,0.433333333333333,0.541666666666667,0.822916666666667,0.481481481481482,32,1,0.2,5,"A_baseline_only",20,192
12,20,19,120,0.375,0.387096774193548,0.857142857142857,0.380952380952381,50,0.666666666666667,0.571428571428571,7,"B_with_time",20,192
16,11,8,85,0.592592592592593,0.666666666666667,0.885416666666667,0.627450980392157,26,1,0.8,5,"A_baseline_only",30,192
17,22,14,118,0.435897435897436,0.548387096774194,0.842857142857143,0.485714285714286,44,0.571428571428571,0.571428571428571,7,"B_with_time",30,192
14,9,10,87,0.608695652173913,0.583333333333333,0.90625,0.595744680851064,27,0.666666666666667,0.4,5,"A_baseline_only",40,192
15,22,16,118,0.405405405405405,0.483870967741935,0.842857142857143,0.441176470588235,46,0.8,0.571428571428571,7,"B_with_time",40,192
16,9,8,87,0.64,0.666666666666667,0.90625,0.653061224489796,28,0.571428571428571,0.8,5,"A_baseline_only",50,192
19,15,12,125,0.558823529411765,0.612903225806452,0.892857142857143,0.584615384615385,36,1,0.714285714285714,7,"B_with_time",50,192
19,6,5,90,0.76,0.791666666666667,0.9375,0.775510204081633,20,1,0.8,5,"A_baseline_only",60,192
26,10,5,130,0.722222222222222,0.838709677419355,0.928571428571429,0.776119402985075,32,0.777777777777778,1,7,"B_with_time",60,192
19,7,5,89,0.730769230769231,0.791666666666667,0.927083333333333,0.76,22,1,0.8,5,"A_baseline_only",75,192
22,11,9,129,0.666666666666667,0.709677419354839,0.921428571428571,0.6875,31,1,0.857142857142857,7,"B_with_time",75,192
20,6,4,90,0.769230769230769,0.833333333333333,0.9375,0.8,20,1,0.8,5,"A_baseline_only",100,192
26,9,5,131,0.742857142857143,0.838709677419355,0.935714285714286,0.787878787878788,25,0.875,1,7,"B_with_time",100,192
21,3,3,93,0.875,0.875,0.96875,0.875,14,1,1,5,"A_baseline_only",150,192
26,9,5,131,0.742857142857143,0.838709677419355,0.935714285714286,0.787878787878788,26,1,0.857142857142857,7,"B_with_time",150,192
23,4,1,92,0.851851851851852,0.958333333333333,0.958333333333333,0.901960784313726,16,1,1,5,"A_baseline_only",200,192
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,30,1,0.857142857142857,7,"B_with_time",200,192
22,4,2,92,0.846153846153846,0.916666666666667,0.958333333333333,0.88,16,1,0.8,5,"A_baseline_only",300,192
26,14,5,126,0.65,0.838709677419355,0.9,0.732394366197183,31,0.7,1,7,"B_with_time",300,192
23,5,1,91,0.821428571428571,0.958333333333333,0.947916666666667,0.884615384615385,15,0.833333333333333,1,5,"A_baseline_only",500,192
30,8,1,132,0.789473684210526,0.967741935483871,0.942857142857143,0.869565217391304,18,1,1,7,"B_with_time",500,192
12,18,12,78,0.4,0.5,0.8125,0.444444444444444,37,0.333333333333333,0.4,5,"A_baseline_only",20,193
10,16,21,124,0.384615384615385,0.32258064516129,0.885714285714286,0.350877192982456,46,0.75,0.428571428571429,7,"B_with_time",20,193
11,17,13,79,0.392857142857143,0.458333333333333,0.822916666666667,0.423076923076923,36,0.333333333333333,0.2,5,"A_baseline_only",30,193
16,17,15,123,0.484848484848485,0.516129032258065,0.878571428571429,0.5,42,0.833333333333333,0.714285714285714,7,"B_with_time",30,193
15,11,9,85,0.576923076923077,0.625,0.885416666666667,0.6,30,0.666666666666667,0.4,5,"A_baseline_only",40,193
23,14,8,126,0.621621621621622,0.741935483870968,0.9,0.676470588235294,34,1,0.857142857142857,7,"B_with_time",40,193
18,6,6,90,0.75,0.75,0.9375,0.75,25,1,0.6,5,"A_baseline_only",50,193
21,14,10,126,0.6,0.67741935483871,0.9,0.636363636363636,35,0.625,0.714285714285714,7,"B_with_time",50,193
17,12,7,84,0.586206896551724,0.708333333333333,0.875,0.641509433962264,26,0.75,0.6,5,"A_baseline_only",60,193
21,11,10,129,0.65625,0.67741935483871,0.921428571428571,0.666666666666667,33,0.875,1,7,"B_with_time",60,193
16,6,8,90,0.727272727272727,0.666666666666667,0.9375,0.695652173913043,23,0.666666666666667,0.4,5,"A_baseline_only",75,193
21,17,10,123,0.552631578947368,0.67741935483871,0.878571428571429,0.608695652173913,37,0.777777777777778,1,7,"B_with_time",75,193
18,5,6,91,0.782608695652174,0.75,0.947916666666667,0.765957446808511,19,1,0.6,5,"A_baseline_only",100,193
23,8,8,132,0.741935483870968,0.741935483870968,0.942857142857143,0.741935483870968,21,1,0.857142857142857,7,"B_with_time",100,193
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,13,1,0.8,5,"A_baseline_only",150,193
26,11,5,129,0.702702702702703,0.838709677419355,0.921428571428571,0.764705882352941,32,0.875,1,7,"B_with_time",150,193
21,1,3,95,0.954545454545455,0.875,0.989583333333333,0.91304347826087,12,1,0.6,5,"A_baseline_only",200,193
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,25,1,1,7,"B_with_time",200,193
22,5,2,91,0.814814814814815,0.916666666666667,0.947916666666667,0.862745098039216,16,1,0.8,5,"A_baseline_only",300,193
30,11,1,129,0.731707317073171,0.967741935483871,0.921428571428571,0.833333333333333,24,1,1,7,"B_with_time",300,193
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,12,1,1,5,"A_baseline_only",500,193
29,14,2,126,0.674418604651163,0.935483870967742,0.9,0.783783783783784,35,1,1,7,"B_with_time",500,193
11,19,13,77,0.366666666666667,0.458333333333333,0.802083333333333,0.407407407407407,39,0.666666666666667,0.8,5,"A_baseline_only",20,194
18,19,13,121,0.486486486486487,0.580645161290323,0.864285714285714,0.529411764705882,36,0.5,0.571428571428571,7,"B_with_time",20,194
14,6,10,90,0.7,0.583333333333333,0.9375,0.636363636363636,24,0.75,0.6,5,"A_baseline_only",30,194
19,20,12,120,0.487179487179487,0.612903225806452,0.857142857142857,0.542857142857143,41,1,0.571428571428571,7,"B_with_time",30,194
16,14,8,82,0.533333333333333,0.666666666666667,0.854166666666667,0.592592592592593,33,0.5,0.4,5,"A_baseline_only",40,194
17,13,14,127,0.566666666666667,0.548387096774194,0.907142857142857,0.557377049180328,36,0.833333333333333,0.714285714285714,7,"B_with_time",40,194
15,7,9,89,0.681818181818182,0.625,0.927083333333333,0.652173913043478,28,1,0.2,5,"A_baseline_only",50,194
23,7,8,133,0.766666666666667,0.741935483870968,0.95,0.754098360655738,31,0.8,0.571428571428571,7,"B_with_time",50,194
16,6,8,90,0.727272727272727,0.666666666666667,0.9375,0.695652173913043,23,1,0.4,5,"A_baseline_only",60,194
26,12,5,128,0.684210526315789,0.838709677419355,0.914285714285714,0.753623188405797,29,0.875,1,7,"B_with_time",60,194
18,8,6,88,0.692307692307692,0.75,0.916666666666667,0.72,22,0.5,0.4,5,"A_baseline_only",75,194
25,6,6,134,0.806451612903226,0.806451612903226,0.957142857142857,0.806451612903226,29,0.857142857142857,0.857142857142857,7,"B_with_time",75,194
21,7,3,89,0.75,0.875,0.927083333333333,0.807692307692308,24,0.8,0.8,5,"A_baseline_only",100,194
25,9,6,131,0.735294117647059,0.806451612903226,0.935714285714286,0.769230769230769,29,1,1,7,"B_with_time",100,194
22,6,2,90,0.785714285714286,0.916666666666667,0.9375,0.846153846153846,15,0.833333333333333,1,5,"A_baseline_only",150,194
26,10,5,130,0.722222222222222,0.838709677419355,0.928571428571429,0.776119402985075,32,1,1,7,"B_with_time",150,194
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,10,0.833333333333333,1,5,"A_baseline_only",200,194
28,12,3,128,0.7,0.903225806451613,0.914285714285714,0.788732394366197,35,0.777777777777778,1,7,"B_with_time",200,194
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,7,1,1,5,"A_baseline_only",300,194
29,16,2,124,0.644444444444444,0.935483870967742,0.885714285714286,0.763157894736842,33,0.875,1,7,"B_with_time",300,194
22,7,2,89,0.758620689655172,0.916666666666667,0.927083333333333,0.830188679245283,23,0.666666666666667,0.8,5,"A_baseline_only",500,194
29,14,2,126,0.674418604651163,0.935483870967742,0.9,0.783783783783784,32,0.777777777777778,1,7,"B_with_time",500,194
12,12,12,84,0.5,0.5,0.875,0.5,33,0.6,0.6,5,"A_baseline_only",20,195
17,30,14,110,0.361702127659574,0.548387096774194,0.785714285714286,0.435897435897436,55,0.833333333333333,0.714285714285714,7,"B_with_time",20,195
12,11,12,85,0.521739130434783,0.5,0.885416666666667,0.51063829787234,29,0.75,0.6,5,"A_baseline_only",30,195
17,14,14,126,0.548387096774194,0.548387096774194,0.9,0.548387096774194,35,0.666666666666667,0.571428571428571,7,"B_with_time",30,195
19,7,5,89,0.730769230769231,0.791666666666667,0.927083333333333,0.76,21,1,0.8,5,"A_baseline_only",40,195
21,17,10,123,0.552631578947368,0.67741935483871,0.878571428571429,0.608695652173913,35,0.833333333333333,0.714285714285714,7,"B_with_time",40,195
18,3,6,93,0.857142857142857,0.75,0.96875,0.8,17,1,1,5,"A_baseline_only",50,195
24,11,7,129,0.685714285714286,0.774193548387097,0.921428571428571,0.727272727272727,31,0.875,1,7,"B_with_time",50,195
17,2,7,94,0.894736842105263,0.708333333333333,0.979166666666667,0.790697674418605,19,1,0.6,5,"A_baseline_only",60,195
24,8,7,132,0.75,0.774193548387097,0.942857142857143,0.761904761904762,31,0.75,0.857142857142857,7,"B_with_time",60,195
19,7,5,89,0.730769230769231,0.791666666666667,0.927083333333333,0.76,24,0.75,0.6,5,"A_baseline_only",75,195
23,11,8,129,0.676470588235294,0.741935483870968,0.921428571428571,0.707692307692308,33,1,0.857142857142857,7,"B_with_time",75,195
18,7,6,89,0.72,0.75,0.927083333333333,0.73469387755102,20,0.75,0.6,5,"A_baseline_only",100,195
26,10,5,130,0.722222222222222,0.838709677419355,0.928571428571429,0.776119402985075,33,0.857142857142857,0.857142857142857,7,"B_with_time",100,195
22,7,2,89,0.758620689655172,0.916666666666667,0.927083333333333,0.830188679245283,20,1,1,5,"A_baseline_only",150,195
26,10,5,130,0.722222222222222,0.838709677419355,0.928571428571429,0.776119402985075,36,0.875,1,7,"B_with_time",150,195
23,4,1,92,0.851851851851852,0.958333333333333,0.958333333333333,0.901960784313726,11,0.833333333333333,1,5,"A_baseline_only",200,195
27,9,4,131,0.75,0.870967741935484,0.935714285714286,0.805970149253731,26,1,1,7,"B_with_time",200,195
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,11,1,1,5,"A_baseline_only",300,195
30,11,1,129,0.731707317073171,0.967741935483871,0.921428571428571,0.833333333333333,26,0.777777777777778,1,7,"B_with_time",300,195
22,3,2,93,0.88,0.916666666666667,0.96875,0.897959183673469,16,1,1,5,"A_baseline_only",500,195
28,14,3,126,0.666666666666667,0.903225806451613,0.9,0.767123287671233,34,1,1,7,"B_with_time",500,195
12,12,12,84,0.5,0.5,0.875,0.5,30,0.333333333333333,0.2,5,"A_baseline_only",20,196
15,24,16,116,0.384615384615385,0.483870967741935,0.828571428571429,0.428571428571429,48,0.6,0.428571428571429,7,"B_with_time",20,196
12,17,12,79,0.413793103448276,0.5,0.822916666666667,0.452830188679245,34,1,0.6,5,"A_baseline_only",30,196
14,13,17,127,0.518518518518518,0.451612903225806,0.907142857142857,0.482758620689655,36,0.666666666666667,0.571428571428571,7,"B_with_time",30,196
16,5,8,91,0.761904761904762,0.666666666666667,0.947916666666667,0.711111111111111,22,1,0.8,5,"A_baseline_only",40,196
18,20,13,120,0.473684210526316,0.580645161290323,0.857142857142857,0.521739130434783,43,0.7,1,7,"B_with_time",40,196
16,11,8,85,0.592592592592593,0.666666666666667,0.885416666666667,0.627450980392157,30,0.6,0.6,5,"A_baseline_only",50,196
18,20,13,120,0.473684210526316,0.580645161290323,0.857142857142857,0.521739130434783,44,0.875,1,7,"B_with_time",50,196
16,6,8,90,0.727272727272727,0.666666666666667,0.9375,0.695652173913043,25,0.666666666666667,0.4,5,"A_baseline_only",60,196
22,5,9,135,0.814814814814815,0.709677419354839,0.964285714285714,0.758620689655172,26,1,0.571428571428571,7,"B_with_time",60,196
20,5,4,91,0.8,0.833333333333333,0.947916666666667,0.816326530612245,19,0.8,0.8,5,"A_baseline_only",75,196
26,9,5,131,0.742857142857143,0.838709677419355,0.935714285714286,0.787878787878788,25,1,0.857142857142857,7,"B_with_time",75,196
17,10,7,86,0.62962962962963,0.708333333333333,0.895833333333333,0.666666666666667,27,0.666666666666667,0.4,5,"A_baseline_only",100,196
26,10,5,130,0.722222222222222,0.838709677419355,0.928571428571429,0.776119402985075,34,0.875,1,7,"B_with_time",100,196
20,6,4,90,0.769230769230769,0.833333333333333,0.9375,0.8,21,1,0.8,5,"A_baseline_only",150,196
26,11,5,129,0.702702702702703,0.838709677419355,0.921428571428571,0.764705882352941,29,0.777777777777778,1,7,"B_with_time",150,196
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,9,1,1,5,"A_baseline_only",200,196
29,7,2,133,0.805555555555556,0.935483870967742,0.95,0.865671641791045,18,1,1,7,"B_with_time",200,196
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,16,1,1,5,"A_baseline_only",300,196
28,11,3,129,0.717948717948718,0.903225806451613,0.921428571428571,0.8,24,1,1,7,"B_with_time",300,196
23,4,1,92,0.851851851851852,0.958333333333333,0.958333333333333,0.901960784313726,8,1,1,5,"A_baseline_only",500,196
30,18,1,122,0.625,0.967741935483871,0.871428571428571,0.759493670886076,41,0.875,1,7,"B_with_time",500,196
8,11,16,85,0.421052631578947,0.333333333333333,0.885416666666667,0.372093023255814,31,0.333333333333333,0.2,5,"A_baseline_only",20,197
16,25,15,115,0.390243902439024,0.516129032258065,0.821428571428571,0.444444444444444,50,0.857142857142857,0.857142857142857,7,"B_with_time",20,197
11,9,13,87,0.55,0.458333333333333,0.90625,0.5,29,1,0.4,5,"A_baseline_only",30,197
19,8,12,132,0.703703703703704,0.612903225806452,0.942857142857143,0.655172413793104,28,1,0.571428571428571,7,"B_with_time",30,197
14,11,10,85,0.56,0.583333333333333,0.885416666666667,0.571428571428571,27,0.666666666666667,0.4,5,"A_baseline_only",40,197
19,11,12,129,0.633333333333333,0.612903225806452,0.921428571428571,0.622950819672131,32,0.75,0.857142857142857,7,"B_with_time",40,197
17,8,7,88,0.68,0.708333333333333,0.916666666666667,0.693877551020408,21,1,0.8,5,"A_baseline_only",50,197
21,9,10,131,0.7,0.67741935483871,0.935714285714286,0.688524590163934,32,1,0.857142857142857,7,"B_with_time",50,197
18,3,6,93,0.857142857142857,0.75,0.96875,0.8,17,1,1,5,"A_baseline_only",60,197
22,11,9,129,0.666666666666667,0.709677419354839,0.921428571428571,0.6875,35,0.777777777777778,1,7,"B_with_time",60,197
18,6,6,90,0.75,0.75,0.9375,0.75,23,0.666666666666667,0.8,5,"A_baseline_only",75,197
21,11,10,129,0.65625,0.67741935483871,0.921428571428571,0.666666666666667,31,0.75,0.857142857142857,7,"B_with_time",75,197
21,5,3,91,0.807692307692308,0.875,0.947916666666667,0.84,22,0.75,0.6,5,"A_baseline_only",100,197
